Series,Lema,Departamento_x,CantidadVotos_2024,CantidadVotos_2019,TotalVotos_2024,TotalVotos_2019,Share_2024,Share_2019,VariacionShare,DifVotos,Serie,Departamento,Municipio,Habilitados
NBA,Partido Colorado,CO,47,41,217,206,0.21658986175115208,0.19902912621359223,0.01756073553755985,6,NBA,Colonia,Rural - Paso Antolín,245.0
NBA,PERI,CO,1,1,217,206,0.004608294930875576,0.0048543689320388345,-0.0002460740011632585,0,NBA,Colonia,Rural - Paso Antolín,245.0
NBA,Partido Frente Amplio,CO,43,29,217,206,0.19815668202764977,0.1407766990291262,0.057379982998523565,14,NBA,Colonia,Rural - Paso Antolín,245.0
NBA,Partido VA/IS (G.Salle),CO,4,1,217,206,0.018433179723502304,0.0048543689320388345,0.01357881079146347,3,NBA,Colonia,Rural - Paso Antolín,245.0
NBA,Partido Independiente,CO,3,2,217,206,0.013824884792626729,0.009708737864077669,0.00411614692854906,1,NBA,Colonia,Rural - Paso Antolín,245.0
NBA,Partido Nacional,CO,118,104,217,206,0.543778801843318,0.5048543689320388,0.03892443291127912,14,NBA,Colonia,Rural - Paso Antolín,245.0
NBB,Partido Asamblea Popular,CO,1,3,131,145,0.007633587786259542,0.020689655172413793,-0.013056067386154252,-2,NBB,Colonia,Rural - El Cuadro,170.0
NBB,Partido Cabildo Abierto,CO,2,13,131,145,0.015267175572519083,0.0896551724137931,-0.07438799684127402,-11,NBB,Colonia,Rural - El Cuadro,170.0
NBB,Partido Colorado,CO,23,32,131,145,0.17557251908396945,0.2206896551724138,-0.04511713608844434,-9,NBB,Colonia,Rural - El Cuadro,170.0
NBB,PERI,CO,1,1,131,145,0.007633587786259542,0.006896551724137931,0.0007370360621216107,0,NBB,Colonia,Rural - El Cuadro,170.0
NBB,Partido Frente Amplio,CO,15,15,131,145,0.11450381679389313,0.10344827586206896,0.011055540931824162,0,NBB,Colonia,Rural - El Cuadro,170.0
NBB,Partido VA/IS (G.Salle),CO,8,3,131,145,0.061068702290076333,0.020689655172413793,0.04037904711766254,5,NBB,Colonia,Rural - El Cuadro,170.0
NBB,Partido Nacional,CO,81,78,131,145,0.6183206106870229,0.5379310344827586,0.08038957620426435,3,NBB,Colonia,Rural - El Cuadro,170.0
NBC,Partido Asamblea Popular,CO,2,2,998,1005,0.002004008016032064,0.001990049751243781,1.3958264788282992e-05,0,NBC,Colonia,Rural - Colonia Miguelete,1186.0
NBC,Partido Cabildo Abierto,CO,5,55,998,1005,0.00501002004008016,0.05472636815920398,-0.04971634811912382,-50,NBC,Colonia,Rural - Colonia Miguelete,1186.0
NBC,Partido Colorado,CO,281,303,998,1005,0.281563126252505,0.30149253731343284,-0.019929411060927826,-22,NBC,Colonia,Rural - Colonia Miguelete,1186.0
NBC,PERI,CO,5,9,998,1005,0.00501002004008016,0.008955223880597015,-0.003945203840516855,-4,NBC,Colonia,Rural - Colonia Miguelete,1186.0
NBC,Partido Frente Amplio,CO,146,109,998,1005,0.1462925851703407,0.10845771144278607,0.03783487372755462,37,NBC,Colonia,Rural - Colonia Miguelete,1186.0
NBC,Partido VA/IS (G.Salle),CO,17,2,998,1005,0.017034068136272545,0.001990049751243781,0.015044018385028763,15,NBC,Colonia,Rural - Colonia Miguelete,1186.0
NBC,Partido Independiente,CO,9,9,998,1005,0.009018036072144289,0.008955223880597015,6.281219154727347e-05,0,NBC,Colonia,Rural - Colonia Miguelete,1186.0
NBC,Partido Nacional,CO,533,516,998,1005,0.5340681362725451,0.5134328358208955,0.02063530045164963,17,NBC,Colonia,Rural - Colonia Miguelete,1186.0
NBD,Partido Asamblea Popular,CO,5,13,5809,5864,0.000860733344809778,0.002216916780354707,-0.0013561834355449289,-8,NBD,Colonia,Tarariras,6706.0
NBD,Partido Cabildo Abierto,CO,52,387,5809,5864,0.008951626786021691,0.06599590723055934,-0.05704428044453765,-335,NBD,Colonia,Tarariras,6706.0
NBD,Partido Colorado,CO,1144,1080,5809,5864,0.19693578929247718,0.18417462482946795,0.012761164463009234,64,NBD,Colonia,Tarariras,6706.0
NBD,PERI,CO,15,41,5809,5864,0.0025822000344293337,0.00699181446111869,-0.004409614426689357,-26,NBD,Colonia,Tarariras,6706.0
NBD,Partido Frente Amplio,CO,2020,1840,5809,5864,0.34773627130315027,0.31377899045020463,0.03395728085294564,180,NBD,Colonia,Tarariras,6706.0
NBD,Partido VA/IS (G.Salle),CO,160,19,5809,5864,0.027543467033912895,0.0032401091405184173,0.024303357893394478,141,NBD,Colonia,Tarariras,6706.0
NBD,Partido Independiente,CO,69,47,5809,5864,0.011878120158374935,0.008015006821282401,0.003863113337092534,22,NBD,Colonia,Tarariras,6706.0
NBD,Partido Nacional,CO,2344,2437,5809,5864,0.4035117920468239,0.41558663028649384,-0.012074838239669927,-93,NBD,Colonia,Tarariras,6706.0
NCA,Partido Cabildo Abierto,CO,14,37,172,187,0.08139534883720931,0.19786096256684493,-0.11646561372963563,-23,NCA,Colonia,Rural - Media Agua,209.0
NCA,Partido Colorado,CO,61,52,172,187,0.3546511627906977,0.27807486631016043,0.07657629648053726,9,NCA,Colonia,Rural - Media Agua,209.0
NCA,Partido Frente Amplio,CO,15,13,172,187,0.0872093023255814,0.06951871657754011,0.01769058574804129,2,NCA,Colonia,Rural - Media Agua,209.0
NCA,Partido Nacional,CO,82,85,172,187,0.47674418604651164,0.45454545454545453,0.022198731501057112,-3,NCA,Colonia,Rural - Media Agua,209.0
NCB,Partido Asamblea Popular,CO,17,32,8017,8263,0.0021204939503554946,0.003872685465327363,-0.0017521915149718683,-15,NCB,Colonia,Rosario,9426.0
NCB,Partido Cabildo Abierto,CO,178,419,8017,8263,0.02220281900960459,0.05070797531163016,-0.02850515630202557,-241,NCB,Colonia,Rosario,9426.0
NCB,Partido Colorado,CO,1276,1285,8017,8263,0.1591617812149183,0.15551252571705193,0.003649255497866377,-9,NCB,Colonia,Rosario,9426.0
NCB,PERI,CO,38,88,8017,8263,0.004739927653735812,0.010649885029650249,-0.005909957375914437,-50,NCB,Colonia,Rosario,9426.0
NCB,Partido Frente Amplio,CO,3536,3343,8017,8263,0.4410627416739429,0.40457460970591796,0.03648813196802492,193,NCB,Colonia,Rosario,9426.0
NCB,Partido VA/IS (G.Salle),CO,194,34,8017,8263,0.02419857802170388,0.004114728306910323,0.02008384971479356,160,NCB,Colonia,Rosario,9426.0
NCB,Partido Independiente,CO,54,63,8017,8263,0.0067356866658351,0.007624349509863246,-0.0008886628440281461,-9,NCB,Colonia,Rosario,9426.0
NCB,Partido Nacional,CO,2724,2999,8017,8263,0.33977797180990393,0.36294324095364877,-0.023165269143744838,-275,NCB,Colonia,Rosario,9426.0
NDA,Partido Asamblea Popular,CO,1,3,1142,1220,0.0008756567425569177,0.002459016393442623,-0.0015833596508857055,-2,NDA,Colonia,Rural - La Paz,1324.0
NDA,Partido Cabildo Abierto,CO,18,110,1142,1220,0.01576182136602452,0.09016393442622951,-0.074402113060205,-92,NDA,Colonia,Rural - La Paz,1324.0
NDA,Partido Colorado,CO,320,324,1142,1220,0.28021015761821366,0.26557377049180325,0.01463638712641041,-4,NDA,Colonia,Rural - La Paz,1324.0
NDA,PERI,CO,6,12,1142,1220,0.005253940455341506,0.009836065573770493,-0.0045821251184289865,-6,NDA,Colonia,Rural - La Paz,1324.0
NDA,Partido Frente Amplio,CO,289,284,1142,1220,0.2530647985989492,0.23278688524590163,0.020277913353047572,5,NDA,Colonia,Rural - La Paz,1324.0
NDA,Partido VA/IS (G.Salle),CO,14,8,1142,1220,0.012259194395796848,0.006557377049180328,0.00570181734661652,6,NDA,Colonia,Rural - La Paz,1324.0
NDA,Partido Independiente,CO,12,4,1142,1220,0.010507880910683012,0.003278688524590164,0.007229192386092848,8,NDA,Colonia,Rural - La Paz,1324.0
NDA,Partido Nacional,CO,482,475,1142,1220,0.4220665499124343,0.38934426229508196,0.03272228761735235,7,NDA,Colonia,Rural - La Paz,1324.0
NDB,Partido Asamblea Popular,CO,8,26,3304,3076,0.002421307506053269,0.008452535760728219,-0.00603122825467495,-18,NDB,Colonia,Colonia Valdense,3832.0
NDB,Partido Cabildo Abierto,CO,67,264,3304,3076,0.020278450363196126,0.0858257477243173,-0.06554729736112117,-197,NDB,Colonia,Colonia Valdense,3832.0
NDB,Partido Colorado,CO,944,892,3304,3076,0.2857142857142857,0.28998699609882966,-0.004272710384543965,52,NDB,Colonia,Colonia Valdense,3832.0
NDB,PERI,CO,20,42,3304,3076,0.006053268765133172,0.013654096228868661,-0.007600827463735489,-22,NDB,Colonia,Colonia Valdense,3832.0
NDB,Partido Frente Amplio,CO,967,828,3304,3076,0.29267554479418884,0.26918075422626786,0.023494790567920976,139,NDB,Colonia,Colonia Valdense,3832.0
NDB,Partido VA/IS (G.Salle),CO,68,21,3304,3076,0.020581113801452784,0.0068270481144343306,0.013754065687018454,47,NDB,Colonia,Colonia Valdense,3832.0
NDB,Partido Independiente,CO,55,26,3304,3076,0.016646489104116223,0.008452535760728219,0.008193953343388004,29,NDB,Colonia,Colonia Valdense,3832.0
NDB,Partido Nacional,CO,1175,977,3304,3076,0.35562953995157387,0.31762028608582576,0.038009253865748105,198,NDB,Colonia,Colonia Valdense,3832.0
NEA,Partido Asamblea Popular,CO,1,1,636,649,0.0015723270440251573,0.0015408320493066256,3.1494994718531686e-05,0,NEA,Colonia,Rural - Cufré,714.0
NEA,Partido Cabildo Abierto,CO,11,86,636,649,0.01729559748427673,0.1325115562403698,-0.11521595875609308,-75,NEA,Colonia,Rural - Cufré,714.0
NEA,Partido Colorado,CO,118,112,636,649,0.18553459119496854,0.17257318952234207,0.012961401672626466,6,NEA,Colonia,Rural - Cufré,714.0
NEA,PERI,CO,2,4,636,649,0.0031446540880503146,0.0061633281972265025,-0.003018674109176188,-2,NEA,Colonia,Rural - Cufré,714.0
NEA,Partido Frente Amplio,CO,80,93,636,649,0.12578616352201258,0.14329738058551617,-0.017511217063503587,-13,NEA,Colonia,Rural - Cufré,714.0
NEA,Partido VA/IS (G.Salle),CO,6,2,636,649,0.009433962264150943,0.0030816640986132513,0.006352298165537692,4,NEA,Colonia,Rural - Cufré,714.0
NEA,Partido Independiente,CO,5,3,636,649,0.007861635220125786,0.004622496147919877,0.003239139072205909,2,NEA,Colonia,Rural - Cufré,714.0
NEA,Partido Nacional,CO,413,348,636,649,0.64937106918239,0.5362095531587057,0.1131615160236843,65,NEA,Colonia,Rural - Cufré,714.0
NEB,Partido Asamblea Popular,CO,13,41,8541,8564,0.0015220700152207,0.004787482484820177,-0.003265412469599477,-28,NEB,Colonia,Nueva Helvecia,9974.0
NEB,Partido Cabildo Abierto,CO,88,535,8541,8564,0.010303243179955509,0.062470808033629144,-0.05216756485367363,-447,NEB,Colonia,Nueva Helvecia,9974.0
NEB,Partido Colorado,CO,1752,2086,8541,8564,0.20512820512820512,0.24357776739841197,-0.03844956227020685,-334,NEB,Colonia,Nueva Helvecia,9974.0
NEB,PERI,CO,29,76,8541,8564,0.0033953869570307925,0.008874357776739842,-0.0054789708197090494,-47,NEB,Colonia,Nueva Helvecia,9974.0
NEB,Partido Frente Amplio,CO,2982,2723,8541,8564,0.349139445029856,0.31795889771134983,0.03118054731850617,259,NEB,Colonia,Nueva Helvecia,9974.0
NEB,Partido VA/IS (G.Salle),CO,174,33,8541,8564,0.020372321742184757,0.0038533395609528258,0.01651898218123193,141,NEB,Colonia,Nueva Helvecia,9974.0
NEB,Partido Independiente,CO,122,85,8541,8564,0.014284041681301955,0.009925268566090611,0.004358773115211344,37,NEB,Colonia,Nueva Helvecia,9974.0
NEB,Partido Nacional,CO,3381,2985,8541,8564,0.39585528626624517,0.3485520784680056,0.047303207798239544,396,NEB,Colonia,Nueva Helvecia,9974.0
NFA,Partido Cabildo Abierto,CO,2,11,55,78,0.03636363636363636,0.14102564102564102,-0.10466200466200466,-9,NFA,Colonia,Rural - Costa De Rosario,79.0
NFA,Partido Colorado,CO,13,14,55,78,0.23636363636363636,0.1794871794871795,0.05687645687645687,-1,NFA,Colonia,Rural - Costa De Rosario,79.0
NFA,Partido Frente Amplio,CO,3,6,55,78,0.05454545454545454,0.07692307692307693,-0.022377622377622385,-3,NFA,Colonia,Rural - Costa De Rosario,79.0
NFA,Partido Nacional,CO,37,47,55,78,0.6727272727272727,0.6025641025641025,0.0701631701631702,-10,NFA,Colonia,Rural - Costa De Rosario,79.0
NFB,Partido Colorado,CO,32,33,76,77,0.42105263157894735,0.42857142857142855,-0.007518796992481203,-1,NFB,Colonia,Rural - Paraje Zunín,94.0
NFB,Partido Frente Amplio,CO,7,5,76,77,0.09210526315789473,0.06493506493506493,0.027170198222829803,2,NFB,Colonia,Rural - Paraje Zunín,94.0
NFB,Partido Nacional,CO,37,39,76,77,0.4868421052631579,0.5064935064935064,-0.01965140123034853,-2,NFB,Colonia,Rural - Paraje Zunín,94.0
NFC,Partido Asamblea Popular,CO,1,2,1720,1788,0.0005813953488372093,0.0011185682326621924,-0.0005371728838249831,-1,NFC,Colonia,Florencio Sánchez,2064.0
NFC,Partido Cabildo Abierto,CO,13,135,1720,1788,0.007558139534883721,0.07550335570469799,-0.06794521616981426,-122,NFC,Colonia,Florencio Sánchez,2064.0
NFC,Partido Colorado,CO,272,220,1720,1788,0.15813953488372093,0.12304250559284116,0.035097029290879767,52,NFC,Colonia,Florencio Sánchez,2064.0
NFC,PERI,CO,3,16,1720,1788,0.0017441860465116279,0.008948545861297539,-0.007204359814785911,-13,NFC,Colonia,Florencio Sánchez,2064.0
NFC,Partido Frente Amplio,CO,661,550,1720,1788,0.3843023255813954,0.3076062639821029,0.07669606159929249,111,NFC,Colonia,Florencio Sánchez,2064.0
NFC,Partido VA/IS (G.Salle),CO,20,3,1720,1788,0.011627906976744186,0.0016778523489932886,0.009950054627750898,17,NFC,Colonia,Florencio Sánchez,2064.0
NFC,Partido Independiente,CO,9,9,1720,1788,0.005232558139534884,0.0050335570469798654,0.0001990010925550182,0,NFC,Colonia,Florencio Sánchez,2064.0
NFC,Partido Nacional,CO,741,853,1720,1788,0.4308139534883721,0.47706935123042504,-0.04625539774205295,-112,NFC,Colonia,Florencio Sánchez,2064.0
NFD,Partido Colorado,CO,29,11,84,75,0.34523809523809523,0.14666666666666667,0.19857142857142857,18,NFD,Colonia,Rural - Puntas De San Juan,107.0
NFD,Partido Frente Amplio,CO,8,9,84,75,0.09523809523809523,0.12,-0.024761904761904763,-1,NFD,Colonia,Rural - Puntas De San Juan,107.0
NFD,Partido VA/IS (G.Salle),CO,3,1,84,75,0.03571428571428571,0.013333333333333334,0.022380952380952376,2,NFD,Colonia,Rural - Puntas De San Juan,107.0
NFD,Partido Nacional,CO,44,54,84,75,0.5238095238095238,0.72,-0.19619047619047614,-10,NFD,Colonia,Rural - Puntas De San Juan,107.0
NGA,Partido Asamblea Popular,CO,1,1,340,315,0.0029411764705882353,0.0031746031746031746,-0.00023342670401493935,0,NGA,Colonia,Ombúes De Lavalle,398.0
NGA,Partido Cabildo Abierto,CO,2,20,340,315,0.0058823529411764705,0.06349206349206349,-0.05760971055088702,-18,NGA,Colonia,Ombúes De Lavalle,398.0
NGA,Partido Colorado,CO,74,78,340,315,0.21764705882352942,0.24761904761904763,-0.029971988795518212,-4,NGA,Colonia,Ombúes De Lavalle,398.0
NGA,Partido Frente Amplio,CO,63,35,340,315,0.18529411764705883,0.1111111111111111,0.07418300653594773,28,NGA,Colonia,Ombúes De Lavalle,398.0
NGA,Partido Independiente,CO,4,3,340,315,0.011764705882352941,0.009523809523809525,0.0022408963585434163,1,NGA,Colonia,Ombúes De Lavalle,398.0
NGA,Partido Nacional,CO,196,178,340,315,0.5764705882352941,0.5650793650793651,0.011391223155928998,18,NGA,Colonia,Ombúes De Lavalle,398.0
NGB,Partido Asamblea Popular,CO,4,6,3197,3253,0.0012511729746637473,0.0018444512757454657,-0.0005932783010817184,-2,NGB,Colonia,Ombúes De Lavalle,3776.0
NGB,Partido Cabildo Abierto,CO,30,208,3197,3253,0.009383797309978105,0.06394097755917615,-0.05455718024919804,-178,NGB,Colonia,Ombúes De Lavalle,3776.0
NGB,Partido Colorado,CO,635,781,3197,3253,0.19862370972786988,0.2400860743928681,-0.041462364664998225,-146,NGB,Colonia,Ombúes De Lavalle,3776.0
NGB,PERI,CO,15,42,3197,3253,0.0046918986549890525,0.01291115893021826,-0.008219260275229208,-27,NGB,Colonia,Ombúes De Lavalle,3776.0
NGB,Partido Frente Amplio,CO,993,906,3197,3253,0.31060369096027524,0.27851214263756535,0.032091548322709884,87,NGB,Colonia,Ombúes De Lavalle,3776.0
NGB,Partido VA/IS (G.Salle),CO,45,11,3197,3253,0.014075695964967157,0.003381494005533354,0.010694201959433804,34,NGB,Colonia,Ombúes De Lavalle,3776.0
NGB,Partido Independiente,CO,46,24,3197,3253,0.014388489208633094,0.007377805102981863,0.007010684105651231,22,NGB,Colonia,Ombúes De Lavalle,3776.0
NGB,Partido Nacional,CO,1429,1275,3197,3253,0.4469815451986237,0.39194589609591146,0.05503564910271225,154,NGB,Colonia,Ombúes De Lavalle,3776.0
NGC,Partido Cabildo Abierto,CO,17,102,1239,1272,0.013720742534301856,0.08018867924528301,-0.06646793671098115,-85,NGC,Colonia,Rural - Conchillas,1515.0
NGC,Partido Colorado,CO,213,224,1239,1272,0.17191283292978207,0.1761006289308176,-0.004187796001035526,-11,NGC,Colonia,Rural - Conchillas,1515.0
NGC,PERI,CO,8,8,1239,1272,0.00645682001614205,0.006289308176100629,0.0001675118400414205,0,NGC,Colonia,Rural - Conchillas,1515.0
NGC,Partido Frente Amplio,CO,345,293,1239,1272,0.2784503631961259,0.23034591194968554,0.04810445124644039,52,NGC,Colonia,Rural - Conchillas,1515.0
NGC,Partido VA/IS (G.Salle),CO,33,5,1239,1272,0.026634382566585957,0.003930817610062893,0.022703564956523065,28,NGC,Colonia,Rural - Conchillas,1515.0
NGC,Partido Independiente,CO,14,12,1239,1272,0.011299435028248588,0.009433962264150943,0.0018654727640976445,2,NGC,Colonia,Rural - Conchillas,1515.0
NGC,Partido Nacional,CO,609,628,1239,1272,0.4915254237288136,0.4937106918238994,-0.0021852680950857906,-19,NGC,Colonia,Rural - Conchillas,1515.0
NHA,Partido Cabildo Abierto,CO,3,14,168,177,0.017857142857142856,0.07909604519774012,-0.061238902340597264,-11,NHA,Colonia,Rural - Colonia Arrue,185.0
NHA,Partido Colorado,CO,38,42,168,177,0.2261904761904762,0.23728813559322035,-0.011097659402744153,-4,NHA,Colonia,Rural - Colonia Arrue,185.0
NHA,PERI,CO,1,1,168,177,0.005952380952380952,0.005649717514124294,0.0003026634382566583,0,NHA,Colonia,Rural - Colonia Arrue,185.0
NHA,Partido Frente Amplio,CO,25,29,168,177,0.1488095238095238,0.1638418079096045,-0.0150322841000807,-4,NHA,Colonia,Rural - Colonia Arrue,185.0
NHA,Partido Nacional,CO,101,91,168,177,0.6011904761904762,0.5141242937853108,0.0870661824051654,10,NHA,Colonia,Rural - Colonia Arrue,185.0
NHB,Partido Asamblea Popular,CO,52,95,13630,13602,0.0038151137197358766,0.006984267019555948,-0.003169153299820071,-43,NHB,Colonia,Carmelo,16276.0
NHB,Partido Cabildo Abierto,CO,129,776,13630,13602,0.00946441672780631,0.05705043375974121,-0.0475860170319349,-647,NHB,Colonia,Carmelo,16276.0
NHB,Partido Colorado,CO,2110,2184,13630,13602,0.15480557593543653,0.16056462284958095,-0.005759046914144417,-74,NHB,Colonia,Carmelo,16276.0
NHB,PERI,CO,27,120,13630,13602,0.0019809244314013207,0.00882223202470225,-0.006841307593300929,-93,NHB,Colonia,Carmelo,16276.0
NHB,Partido Frente Amplio,CO,5843,5347,13630,13602,0.4286867204695525,0.3931039553006911,0.035582765168861386,496,NHB,Colonia,Carmelo,16276.0
NHB,Partido VA/IS (G.Salle),CO,342,47,13630,13602,0.025091709464416728,0.003455374209675048,0.02163633525474168,295,NHB,Colonia,Carmelo,16276.0
NHB,Partido Independiente,CO,276,136,13630,13602,0.0202494497432135,0.009998529627995884,0.010250920115217617,140,NHB,Colonia,Carmelo,16276.0
NHB,Partido Nacional,CO,4851,4897,13630,13602,0.3559060895084373,0.36002058520805763,-0.0041144956996203574,-46,NHB,Colonia,Carmelo,16276.0
NIA,Partido Cabildo Abierto,CO,2,20,258,287,0.007751937984496124,0.06968641114982578,-0.061934473165329657,-18,NIA,Colonia,Rural - Polancos,301.0
NIA,Partido Colorado,CO,70,110,258,287,0.2713178294573643,0.3832752613240418,-0.1119574318666775,-40,NIA,Colonia,Rural - Polancos,301.0
NIA,PERI,CO,1,1,258,287,0.003875968992248062,0.003484320557491289,0.00039164843475677277,0,NIA,Colonia,Rural - Polancos,301.0
NIA,Partido Frente Amplio,CO,28,30,258,287,0.10852713178294573,0.10452961672473868,0.003997515058207057,-2,NIA,Colonia,Rural - Polancos,301.0
NIA,Partido VA/IS (G.Salle),CO,5,1,258,287,0.01937984496124031,0.003484320557491289,0.01589552440374902,4,NIA,Colonia,Rural - Polancos,301.0
NIA,Partido Independiente,CO,5,1,258,287,0.01937984496124031,0.003484320557491289,0.01589552440374902,4,NIA,Colonia,Rural - Polancos,301.0
NIA,Partido Nacional,CO,147,124,258,287,0.5697674418604651,0.43205574912891986,0.13771169273154527,23,NIA,Colonia,Rural - Polancos,301.0
NIB,Partido Asamblea Popular,CO,45,39,6867,7018,0.00655307994757536,0.005557138785978911,0.000995941161596449,6,NIB,Colonia,Nueva Palmira,8356.0
NIB,Partido Cabildo Abierto,CO,72,450,6867,7018,0.010484927916120577,0.06412083214591052,-0.05363590422978995,-378,NIB,Colonia,Nueva Palmira,8356.0
NIB,Partido Colorado,CO,1055,1115,6867,7018,0.15363331877093345,0.15887717298375606,-0.005243854212822613,-60,NIB,Colonia,Nueva Palmira,8356.0
NIB,PERI,CO,12,47,6867,7018,0.0017474879860200961,0.006697064690795098,-0.004949576704775002,-35,NIB,Colonia,Nueva Palmira,8356.0
NIB,Partido Frente Amplio,CO,3162,2820,6867,7018,0.46046308431629535,0.4018238814477059,0.058639202868589424,342,NIB,Colonia,Nueva Palmira,8356.0
NIB,Partido VA/IS (G.Salle),CO,97,21,6867,7018,0.014125527886995778,0.0029923055001424906,0.011133222386853287,76,NIB,Colonia,Nueva Palmira,8356.0
NIB,Partido Independiente,CO,44,36,6867,7018,0.006407455948740352,0.005129666571672842,0.0012777893770675106,8,NIB,Colonia,Nueva Palmira,8356.0
NIB,Partido Nacional,CO,2380,2490,6867,7018,0.34658511722731905,0.3548019378740382,-0.008216820646719136,-110,NIB,Colonia,Nueva Palmira,8356.0
NJA,Partido Cabildo Abierto,CO,5,61,765,889,0.006535947712418301,0.0686164229471316,-0.06208047523471331,-56,NJA,Colonia,Rural - Cerro De Carmelo,911.0
NJA,Partido Colorado,CO,179,218,765,889,0.23398692810457516,0.2452193475815523,-0.011232419476977146,-39,NJA,Colonia,Rural - Cerro De Carmelo,911.0
NJA,PERI,CO,1,9,765,889,0.00130718954248366,0.010123734533183352,-0.008816544990699691,-8,NJA,Colonia,Rural - Cerro De Carmelo,911.0
NJA,Partido Frente Amplio,CO,184,187,765,889,0.24052287581699347,0.21034870641169853,0.030174169405294937,-3,NJA,Colonia,Rural - Cerro De Carmelo,911.0
NJA,Partido VA/IS (G.Salle),CO,16,1,765,889,0.02091503267973856,0.0011248593925759281,0.01979017328716263,15,NJA,Colonia,Rural - Cerro De Carmelo,911.0
NJA,Partido Independiente,CO,9,3,765,889,0.011764705882352941,0.003374578177727784,0.008390127704625158,6,NJA,Colonia,Rural - Cerro De Carmelo,911.0
NJA,Partido Nacional,CO,371,410,765,889,0.4849673202614379,0.4611923509561305,0.023774969305307425,-39,NJA,Colonia,Rural - Cerro De Carmelo,911.0
NKA,Partido Cabildo Abierto,CO,9,67,487,524,0.018480492813141684,0.12786259541984732,-0.10938210260670564,-58,NKA,Colonia,Rural - Riachuelo,612.0
NKA,Partido Colorado,CO,87,87,487,524,0.17864476386036962,0.16603053435114504,0.012614229509224584,0,NKA,Colonia,Rural - Riachuelo,612.0
NKA,PERI,CO,2,5,487,524,0.004106776180698152,0.009541984732824428,-0.005435208552126276,-3,NKA,Colonia,Rural - Riachuelo,612.0
NKA,Partido Frente Amplio,CO,162,135,487,524,0.3326488706365503,0.25763358778625955,0.07501528285029074,27,NKA,Colonia,Rural - Riachuelo,612.0
NKA,Partido VA/IS (G.Salle),CO,9,2,487,524,0.018480492813141684,0.003816793893129771,0.014663698920011913,7,NKA,Colonia,Rural - Riachuelo,612.0
NKA,Partido Independiente,CO,5,5,487,524,0.01026694045174538,0.009541984732824428,0.0007249557189209516,0,NKA,Colonia,Rural - Riachuelo,612.0
NKA,Partido Nacional,CO,213,223,487,524,0.43737166324435317,0.4255725190839695,0.01179914416038369,-10,NKA,Colonia,Rural - Riachuelo,612.0
NKB,Partido Cabildo Abierto,CO,4,37,436,360,0.009174311926605505,0.10277777777777777,-0.09360346585117227,-33,NKB,Colonia,Rural - Santa Ana,537.0
NKB,Partido Colorado,CO,102,88,436,360,0.23394495412844038,0.24444444444444444,-0.010499490316004056,14,NKB,Colonia,Rural - Santa Ana,537.0
NKB,PERI,CO,2,10,436,360,0.0045871559633027525,0.027777777777777776,-0.023190621814475024,-8,NKB,Colonia,Rural - Santa Ana,537.0
NKB,Partido Frente Amplio,CO,153,97,436,360,0.35091743119266056,0.26944444444444443,0.08147298674821613,56,NKB,Colonia,Rural - Santa Ana,537.0
NKB,Partido VA/IS (G.Salle),CO,17,10,436,360,0.0389908256880734,0.027777777777777776,0.01121304791029562,7,NKB,Colonia,Rural - Santa Ana,537.0
NKB,Partido Independiente,CO,7,5,436,360,0.016055045871559634,0.013888888888888888,0.002166156982670746,2,NKB,Colonia,Rural - Santa Ana,537.0
NKB,Partido Nacional,CO,151,113,436,360,0.3463302752293578,0.3138888888888889,0.03244138634046889,38,NKB,Colonia,Rural - Santa Ana,537.0
NKC,Partido Asamblea Popular,CO,21,37,5747,6073,0.0036540803897685747,0.006092540754157747,-0.0024384603643891724,-16,NKC,Colonia,Colonia,7152.0
NKC,Partido Cabildo Abierto,CO,124,565,5747,6073,0.021576474682443014,0.09303474394862506,-0.07145826926618204,-441,NKC,Colonia,Colonia,7152.0
NKC,Partido Colorado,CO,1017,929,5747,6073,0.17696189316164956,0.15297217190844722,0.02398972125320234,88,NKC,Colonia,Colonia,7152.0
NKC,PERI,CO,29,116,5747,6073,0.005046111014442318,0.019100938580602668,-0.01405482756616035,-87,NKC,Colonia,Colonia,7152.0
NKC,Partido Frente Amplio,CO,2396,2333,5747,6073,0.41691317208978595,0.38415939403918986,0.032753778050596094,63,NKC,Colonia,Colonia,7152.0
NKC,Partido VA/IS (G.Salle),CO,127,42,5747,6073,0.022098486166695668,0.006915857072287173,0.015182629094408494,85,NKC,Colonia,Colonia,7152.0
NKC,Partido Independiente,CO,143,93,5747,6073,0.024882547416043153,0.015313683517207312,0.009568863898835841,50,NKC,Colonia,Colonia,7152.0
NKC,Partido Nacional,CO,1890,1958,5747,6073,0.32886723507917176,0.32241067017948294,0.006456564899688821,-68,NKC,Colonia,Colonia,7152.0
NKD,Partido Asamblea Popular,CO,1,1,678,676,0.0014749262536873156,0.0014792899408284023,-4.3636871410867185e-06,0,NKD,Colonia,Rural - Semillero,764.0
NKD,Partido Cabildo Abierto,CO,2,40,678,676,0.0029498525073746312,0.05917159763313609,-0.05622174512576146,-38,NKD,Colonia,Rural - Semillero,764.0
NKD,Partido Colorado,CO,105,104,678,676,0.15486725663716813,0.15384615384615385,0.0010211027910142778,1,NKD,Colonia,Rural - Semillero,764.0
NKD,PERI,CO,5,5,678,676,0.007374631268436578,0.0073964497041420114,-2.1818435705433376e-05,0,NKD,Colonia,Rural - Semillero,764.0
